"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
2016,"KENTUCKY","KY","LETCHER",21133,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1542,9134,20220315,"TOTAL"
2016,"KENTUCKY","KY","LETCHER",21133,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7293,9134,20220315,"TOTAL"
2016,"KENTUCKY","KY","LETCHER",21133,"US PRESIDENT","OTHER","OTHER",299,9134,20220315,"TOTAL"
2016,"KENTUCKY","KY","LEWIS",21135,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",785,5298,20220315,"TOTAL"
2016,"KENTUCKY","KY","LEWIS",21135,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4363,5298,20220315,"TOTAL"
2016,"KENTUCKY","KY","LEWIS",21135,"US PRESIDENT","OTHER","OTHER",150,5298,20220315,"TOTAL"
2016,"KENTUCKY","KY","LINCOLN",21137,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1865,9561,20220315,"TOTAL"
2016,"KENTUCKY","KY","LINCOLN",21137,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7338,9561,20220315,"TOTAL"
2016,"KENTUCKY","KY","LINCOLN",21137,"US PRESIDENT","OTHER","OTHER",358,9561,20220315,"TOTAL"
2016,"KENTUCKY","KY","LIVINGSTON",21139,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",887,4645,20220315,"TOTAL"
2016,"KENTUCKY","KY","LIVINGSTON",21139,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3570,4645,20220315,"TOTAL"
2016,"KENTUCKY","KY","LIVINGSTON",21139,"US PRESIDENT","OTHER","OTHER",188,4645,20220315,"TOTAL"
2016,"KENTUCKY","KY","LOGAN",21141,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2755,10899,20220315,"TOTAL"
2016,"KENTUCKY","KY","LOGAN",21141,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7778,10899,20220315,"TOTAL"
2016,"KENTUCKY","KY","LOGAN",21141,"US PRESIDENT","OTHER","OTHER",366,10899,20220315,"TOTAL"
2016,"KENTUCKY","KY","LYON",21143,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1045,3962,20220315,"TOTAL"
2016,"KENTUCKY","KY","LYON",21143,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2789,3962,20220315,"TOTAL"
2016,"KENTUCKY","KY","LYON",21143,"US PRESIDENT","OTHER","OTHER",128,3962,20220315,"TOTAL"
2016,"KENTUCKY","KY","MCCRACKEN",21145,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",9134,31307,20220315,"TOTAL"
2016,"KENTUCKY","KY","MCCRACKEN",21145,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",20774,31307,20220315,"TOTAL"
2016,"KENTUCKY","KY","MCCRACKEN",21145,"US PRESIDENT","OTHER","OTHER",1399,31307,20220315,"TOTAL"
2016,"KENTUCKY","KY","MCCREARY",21147,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",664,5776,20220315,"TOTAL"
2016,"KENTUCKY","KY","MCCREARY",21147,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5012,5776,20220315,"TOTAL"
2016,"KENTUCKY","KY","MCCREARY",21147,"US PRESIDENT","OTHER","OTHER",100,5776,20220315,"TOTAL"
2016,"KENTUCKY","KY","MCLEAN",21149,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",988,4566,20220315,"TOTAL"
2016,"KENTUCKY","KY","MCLEAN",21149,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3381,4566,20220315,"TOTAL"
2016,"KENTUCKY","KY","MCLEAN",21149,"US PRESIDENT","OTHER","OTHER",197,4566,20220315,"TOTAL"
2016,"KENTUCKY","KY","MADISON",21151,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",11793,37371,20220315,"TOTAL"
2016,"KENTUCKY","KY","MADISON",21151,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",23431,37371,20220315,"TOTAL"
2016,"KENTUCKY","KY","MADISON",21151,"US PRESIDENT","OTHER","OTHER",2147,37371,20220315,"TOTAL"
2016,"KENTUCKY","KY","MAGOFFIN",21153,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1172,5116,20220315,"TOTAL"
2016,"KENTUCKY","KY","MAGOFFIN",21153,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3824,5116,20220315,"TOTAL"
2016,"KENTUCKY","KY","MAGOFFIN",21153,"US PRESIDENT","OTHER","OTHER",120,5116,20220315,"TOTAL"
2016,"KENTUCKY","KY","MARION",21155,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2679,8111,20220315,"TOTAL"
2016,"KENTUCKY","KY","MARION",21155,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5122,8111,20220315,"TOTAL"
2016,"KENTUCKY","KY","MARION",21155,"US PRESIDENT","OTHER","OTHER",310,8111,20220315,"TOTAL"
2016,"KENTUCKY","KY","MARSHALL",21157,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3672,16698,20220315,"TOTAL"
2016,"KENTUCKY","KY","MARSHALL",21157,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",12322,16698,20220315,"TOTAL"
2016,"KENTUCKY","KY","MARSHALL",21157,"US PRESIDENT","OTHER","OTHER",704,16698,20220315,"TOTAL"
2016,"KENTUCKY","KY","MARTIN",21159,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",363,3953,20220315,"TOTAL"
2016,"KENTUCKY","KY","MARTIN",21159,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3503,3953,20220315,"TOTAL"
2016,"KENTUCKY","KY","MARTIN",21159,"US PRESIDENT","OTHER","OTHER",87,3953,20220315,"TOTAL"
2016,"KENTUCKY","KY","MASON",21161,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1970,7219,20220315,"TOTAL"
2016,"KENTUCKY","KY","MASON",21161,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4944,7219,20220315,"TOTAL"
2016,"KENTUCKY","KY","MASON",21161,"US PRESIDENT","OTHER","OTHER",305,7219,20220315,"TOTAL"
2016,"KENTUCKY","KY","MEADE",21163,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3026,12231,20220315,"TOTAL"
2016,"KENTUCKY","KY","MEADE",21163,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",8660,12231,20220315,"TOTAL"
2016,"KENTUCKY","KY","MEADE",21163,"US PRESIDENT","OTHER","OTHER",545,12231,20220315,"TOTAL"
2016,"KENTUCKY","KY","MENIFEE",21165,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",700,2779,20220315,"TOTAL"
2016,"KENTUCKY","KY","MENIFEE",21165,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2010,2779,20220315,"TOTAL"
2016,"KENTUCKY","KY","MENIFEE",21165,"US PRESIDENT","OTHER","OTHER",69,2779,20220315,"TOTAL"
2016,"KENTUCKY","KY","MERCER",21167,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2395,10585,20220315,"TOTAL"
2016,"KENTUCKY","KY","MERCER",21167,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7740,10585,20220315,"TOTAL"
2016,"KENTUCKY","KY","MERCER",21167,"US PRESIDENT","OTHER","OTHER",450,10585,20220315,"TOTAL"
2016,"KENTUCKY","KY","METCALFE",21169,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",976,4620,20220315,"TOTAL"
2016,"KENTUCKY","KY","METCALFE",21169,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3491,4620,20220315,"TOTAL"
2016,"KENTUCKY","KY","METCALFE",21169,"US PRESIDENT","OTHER","OTHER",153,4620,20220315,"TOTAL"
2016,"KENTUCKY","KY","MONROE",21171,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",601,4991,20220315,"TOTAL"
2016,"KENTUCKY","KY","MONROE",21171,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4278,4991,20220315,"TOTAL"
2016,"KENTUCKY","KY","MONROE",21171,"US PRESIDENT","OTHER","OTHER",112,4991,20220315,"TOTAL"
2016,"KENTUCKY","KY","MONTGOMERY",21173,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3158,11452,20220315,"TOTAL"
2016,"KENTUCKY","KY","MONTGOMERY",21173,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7856,11452,20220315,"TOTAL"
2016,"KENTUCKY","KY","MONTGOMERY",21173,"US PRESIDENT","OTHER","OTHER",438,11452,20220315,"TOTAL"
2016,"KENTUCKY","KY","MORGAN",21175,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1006,4775,20220315,"TOTAL"
2016,"KENTUCKY","KY","MORGAN",21175,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3628,4775,20220315,"TOTAL"
2016,"KENTUCKY","KY","MORGAN",21175,"US PRESIDENT","OTHER","OTHER",141,4775,20220315,"TOTAL"
2016,"KENTUCKY","KY","MUHLENBERG",21177,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3272,13060,20220315,"TOTAL"
2016,"KENTUCKY","KY","MUHLENBERG",21177,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",9393,13060,20220315,"TOTAL"
2016,"KENTUCKY","KY","MUHLENBERG",21177,"US PRESIDENT","OTHER","OTHER",395,13060,20220315,"TOTAL"
2016,"KENTUCKY","KY","NELSON",21179,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",6434,20802,20220315,"TOTAL"
2016,"KENTUCKY","KY","NELSON",21179,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",13431,20802,20220315,"TOTAL"
2016,"KENTUCKY","KY","NELSON",21179,"US PRESIDENT","OTHER","OTHER",937,20802,20220315,"TOTAL"
2016,"KENTUCKY","KY","NICHOLAS",21181,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",787,2841,20220315,"TOTAL"
2016,"KENTUCKY","KY","NICHOLAS",21181,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1957,2841,20220315,"TOTAL"
2016,"KENTUCKY","KY","NICHOLAS",21181,"US PRESIDENT","OTHER","OTHER",97,2841,20220315,"TOTAL"
2016,"KENTUCKY","KY","OHIO",21183,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2080,10398,20220315,"TOTAL"
2016,"KENTUCKY","KY","OHIO",21183,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7942,10398,20220315,"TOTAL"
2016,"KENTUCKY","KY","OHIO",21183,"US PRESIDENT","OTHER","OTHER",376,10398,20220315,"TOTAL"
2016,"KENTUCKY","KY","OLDHAM",21185,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",10268,32853,20220315,"TOTAL"
2016,"KENTUCKY","KY","OLDHAM",21185,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",20469,32853,20220315,"TOTAL"
2016,"KENTUCKY","KY","OLDHAM",21185,"US PRESIDENT","OTHER","OTHER",2116,32853,20220315,"TOTAL"
2016,"KENTUCKY","KY","OWEN",21187,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1062,5001,20220315,"TOTAL"
2016,"KENTUCKY","KY","OWEN",21187,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3745,5001,20220315,"TOTAL"
2016,"KENTUCKY","KY","OWEN",21187,"US PRESIDENT","OTHER","OTHER",194,5001,20220315,"TOTAL"
2016,"KENTUCKY","KY","OWSLEY",21189,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",256,1759,20220315,"TOTAL"
2016,"KENTUCKY","KY","OWSLEY",21189,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1474,1759,20220315,"TOTAL"
2016,"KENTUCKY","KY","OWSLEY",21189,"US PRESIDENT","OTHER","OTHER",29,1759,20220315,"TOTAL"
2016,"KENTUCKY","KY","PENDLETON",21191,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1164,6007,20220315,"TOTAL"
2016,"KENTUCKY","KY","PENDLETON",21191,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4604,6007,20220315,"TOTAL"
2016,"KENTUCKY","KY","PENDLETON",21191,"US PRESIDENT","OTHER","OTHER",239,6007,20220315,"TOTAL"
2016,"KENTUCKY","KY","PERRY",21193,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2136,10572,20220315,"TOTAL"
2016,"KENTUCKY","KY","PERRY",21193,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",8158,10572,20220315,"TOTAL"
2016,"KENTUCKY","KY","PERRY",21193,"US PRESIDENT","OTHER","OTHER",278,10572,20220315,"TOTAL"
2016,"KENTUCKY","KY","PIKE",21195,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4280,24665,20220315,"TOTAL"
2016,"KENTUCKY","KY","PIKE",21195,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",19747,24665,20220315,"TOTAL"
2016,"KENTUCKY","KY","PIKE",21195,"US PRESIDENT","OTHER","OTHER",638,24665,20220315,"TOTAL"
2016,"KENTUCKY","KY","POWELL",21197,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1272,4957,20220315,"TOTAL"
2016,"KENTUCKY","KY","POWELL",21197,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3513,4957,20220315,"TOTAL"
2016,"KENTUCKY","KY","POWELL",21197,"US PRESIDENT","OTHER","OTHER",172,4957,20220315,"TOTAL"
2016,"KENTUCKY","KY","PULASKI",21199,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4208,28041,20220315,"TOTAL"
2016,"KENTUCKY","KY","PULASKI",21199,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",22902,28041,20220315,"TOTAL"
2016,"KENTUCKY","KY","PULASKI",21199,"US PRESIDENT","OTHER","OTHER",931,28041,20220315,"TOTAL"
2016,"KENTUCKY","KY","ROBERTSON",21201,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",222,1013,20220315,"TOTAL"
2016,"KENTUCKY","KY","ROBERTSON",21201,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",759,1013,20220315,"TOTAL"
2016,"KENTUCKY","KY","ROBERTSON",21201,"US PRESIDENT","OTHER","OTHER",32,1013,20220315,"TOTAL"
2016,"KENTUCKY","KY","ROCKCASTLE",21203,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",915,6691,20220315,"TOTAL"
2016,"KENTUCKY","KY","ROCKCASTLE",21203,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5609,6691,20220315,"TOTAL"
2016,"KENTUCKY","KY","ROCKCASTLE",21203,"US PRESIDENT","OTHER","OTHER",167,6691,20220315,"TOTAL"
2016,"KENTUCKY","KY","ROWAN",21205,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3295,8848,20220315,"TOTAL"
2016,"KENTUCKY","KY","ROWAN",21205,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5174,8848,20220315,"TOTAL"
2016,"KENTUCKY","KY","ROWAN",21205,"US PRESIDENT","OTHER","OTHER",379,8848,20220315,"TOTAL"
2016,"KENTUCKY","KY","RUSSELL",21207,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1093,8174,20220315,"TOTAL"
2016,"KENTUCKY","KY","RUSSELL",21207,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6863,8174,20220315,"TOTAL"
2016,"KENTUCKY","KY","RUSSELL",21207,"US PRESIDENT","OTHER","OTHER",218,8174,20220315,"TOTAL"
2016,"KENTUCKY","KY","SCOTT",21209,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",7715,24200,20220315,"TOTAL"
2016,"KENTUCKY","KY","SCOTT",21209,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",15052,24200,20220315,"TOTAL"
2016,"KENTUCKY","KY","SCOTT",21209,"US PRESIDENT","OTHER","OTHER",1433,24200,20220315,"TOTAL"
2016,"KENTUCKY","KY","SHELBY",21211,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",6276,20580,20220315,"TOTAL"
2016,"KENTUCKY","KY","SHELBY",21211,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",13196,20580,20220315,"TOTAL"
2016,"KENTUCKY","KY","SHELBY",21211,"US PRESIDENT","OTHER","OTHER",1108,20580,20220315,"TOTAL"
2016,"KENTUCKY","KY","SIMPSON",21213,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2144,7531,20220315,"TOTAL"
2016,"KENTUCKY","KY","SIMPSON",21213,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5077,7531,20220315,"TOTAL"
2016,"KENTUCKY","KY","SIMPSON",21213,"US PRESIDENT","OTHER","OTHER",310,7531,20220315,"TOTAL"
2016,"KENTUCKY","KY","SPENCER",21215,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1921,9515,20220315,"TOTAL"
2016,"KENTUCKY","KY","SPENCER",21215,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7196,9515,20220315,"TOTAL"
2016,"KENTUCKY","KY","SPENCER",21215,"US PRESIDENT","OTHER","OTHER",398,9515,20220315,"TOTAL"
2016,"KENTUCKY","KY","TAYLOR",21217,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2553,11306,20220315,"TOTAL"
2016,"KENTUCKY","KY","TAYLOR",21217,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",8320,11306,20220315,"TOTAL"
2016,"KENTUCKY","KY","TAYLOR",21217,"US PRESIDENT","OTHER","OTHER",433,11306,20220315,"TOTAL"
2016,"KENTUCKY","KY","TODD",21219,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1042,4779,20220315,"TOTAL"
2016,"KENTUCKY","KY","TODD",21219,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3612,4779,20220315,"TOTAL"
2016,"KENTUCKY","KY","TODD",21219,"US PRESIDENT","OTHER","OTHER",125,4779,20220315,"TOTAL"
2016,"KENTUCKY","KY","TRIGG",21221,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1587,6751,20220315,"TOTAL"
2016,"KENTUCKY","KY","TRIGG",21221,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4931,6751,20220315,"TOTAL"
2016,"KENTUCKY","KY","TRIGG",21221,"US PRESIDENT","OTHER","OTHER",233,6751,20220315,"TOTAL"
2016,"KENTUCKY","KY","TRIMBLE",21223,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",879,3798,20220315,"TOTAL"
2016,"KENTUCKY","KY","TRIMBLE",21223,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2771,3798,20220315,"TOTAL"
2016,"KENTUCKY","KY","TRIMBLE",21223,"US PRESIDENT","OTHER","OTHER",148,3798,20220315,"TOTAL"
2016,"KENTUCKY","KY","UNION",21225,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1331,6211,20220315,"TOTAL"
2016,"KENTUCKY","KY","UNION",21225,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4701,6211,20220315,"TOTAL"
2016,"KENTUCKY","KY","UNION",21225,"US PRESIDENT","OTHER","OTHER",179,6211,20220315,"TOTAL"
2016,"KENTUCKY","KY","WARREN",21227,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",16966,48454,20220315,"TOTAL"
2016,"KENTUCKY","KY","WARREN",21227,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",28673,48454,20220315,"TOTAL"
2016,"KENTUCKY","KY","WARREN",21227,"US PRESIDENT","OTHER","OTHER",2815,48454,20220315,"TOTAL"
2016,"KENTUCKY","KY","WASHINGTON",21229,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1420,5636,20220315,"TOTAL"
2016,"KENTUCKY","KY","WASHINGTON",21229,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4013,5636,20220315,"TOTAL"
2016,"KENTUCKY","KY","WASHINGTON",21229,"US PRESIDENT","OTHER","OTHER",203,5636,20220315,"TOTAL"
2016,"KENTUCKY","KY","WAYNE",21231,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1431,7992,20220315,"TOTAL"
2016,"KENTUCKY","KY","WAYNE",21231,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6371,7992,20220315,"TOTAL"
2016,"KENTUCKY","KY","WAYNE",21231,"US PRESIDENT","OTHER","OTHER",190,7992,20220315,"TOTAL"
2016,"KENTUCKY","KY","WEBSTER",21233,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1240,5805,20220315,"TOTAL"
2016,"KENTUCKY","KY","WEBSTER",21233,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4397,5805,20220315,"TOTAL"
2016,"KENTUCKY","KY","WEBSTER",21233,"US PRESIDENT","OTHER","OTHER",168,5805,20220315,"TOTAL"
2016,"KENTUCKY","KY","WHITLEY",21235,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2067,13774,20220315,"TOTAL"
2016,"KENTUCKY","KY","WHITLEY",21235,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",11312,13774,20220315,"TOTAL"
2016,"KENTUCKY","KY","WHITLEY",21235,"US PRESIDENT","OTHER","OTHER",395,13774,20220315,"TOTAL"
2016,"KENTUCKY","KY","WOLFE",21237,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",753,2635,20220315,"TOTAL"
2016,"KENTUCKY","KY","WOLFE",21237,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1804,2635,20220315,"TOTAL"
2016,"KENTUCKY","KY","WOLFE",21237,"US PRESIDENT","OTHER","OTHER",78,2635,20220315,"TOTAL"
2016,"KENTUCKY","KY","WOODFORD",21239,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4958,13563,20220315,"TOTAL"
2016,"KENTUCKY","KY","WOODFORD",21239,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7697,13563,20220315,"TOTAL"
2016,"KENTUCKY","KY","WOODFORD",21239,"US PRESIDENT","OTHER","OTHER",908,13563,20220315,"TOTAL"
2016,"LOUISIANA","LA","ACADIA",22001,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",5638,27389,20220315,"TOTAL"
2016,"LOUISIANA","LA","ACADIA",22001,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",21162,27389,20220315,"TOTAL"
2016,"LOUISIANA","LA","ACADIA",22001,"US PRESIDENT","OTHER","OTHER",589,27389,20220315,"TOTAL"
2016,"LOUISIANA","LA","ALLEN",22003,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2106,9245,20220315,"TOTAL"
2016,"LOUISIANA","LA","ALLEN",22003,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6867,9245,20220315,"TOTAL"
2016,"LOUISIANA","LA","ALLEN",22003,"US PRESIDENT","OTHER","OTHER",272,9245,20220315,"TOTAL"
2016,"LOUISIANA","LA","ASCENSION",22005,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",16476,54678,20220315,"TOTAL"
2016,"LOUISIANA","LA","ASCENSION",22005,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",36143,54678,20220315,"TOTAL"
2016,"LOUISIANA","LA","ASCENSION",22005,"US PRESIDENT","OTHER","OTHER",2059,54678,20220315,"TOTAL"
2016,"LOUISIANA","LA","ASSUMPTION",22007,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3931,10904,20220315,"TOTAL"
2016,"LOUISIANA","LA","ASSUMPTION",22007,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6714,10904,20220315,"TOTAL"
2016,"LOUISIANA","LA","ASSUMPTION",22007,"US PRESIDENT","OTHER","OTHER",259,10904,20220315,"TOTAL"
2016,"LOUISIANA","LA","AVOYELLES",22009,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",5035,16586,20220315,"TOTAL"
2016,"LOUISIANA","LA","AVOYELLES",22009,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",11165,16586,20220315,"TOTAL"
2016,"LOUISIANA","LA","AVOYELLES",22009,"US PRESIDENT","OTHER","OTHER",386,16586,20220315,"TOTAL"
2016,"LOUISIANA","LA","BEAUREGARD",22011,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2393,15078,20220315,"TOTAL"
2016,"LOUISIANA","LA","BEAUREGARD",22011,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",12238,15078,20220315,"TOTAL"
2016,"LOUISIANA","LA","BEAUREGARD",22011,"US PRESIDENT","OTHER","OTHER",447,15078,20220315,"TOTAL"
2016,"LOUISIANA","LA","BIENVILLE",22013,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3129,7005,20220315,"TOTAL"
2016,"LOUISIANA","LA","BIENVILLE",22013,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3756,7005,20220315,"TOTAL"
2016,"LOUISIANA","LA","BIENVILLE",22013,"US PRESIDENT","OTHER","OTHER",120,7005,20220315,"TOTAL"
2016,"LOUISIANA","LA","BOSSIER",22015,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",12641,49848,20220315,"TOTAL"
2016,"LOUISIANA","LA","BOSSIER",22015,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",35474,49848,20220315,"TOTAL"
2016,"LOUISIANA","LA","BOSSIER",22015,"US PRESIDENT","OTHER","OTHER",1733,49848,20220315,"TOTAL"
2016,"LOUISIANA","LA","CADDO",22017,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",53483,105804,20220315,"TOTAL"
2016,"LOUISIANA","LA","CADDO",22017,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",49006,105804,20220315,"TOTAL"
2016,"LOUISIANA","LA","CADDO",22017,"US PRESIDENT","OTHER","OTHER",3315,105804,20220315,"TOTAL"
2016,"LOUISIANA","LA","CALCASIEU",22019,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",26296,83785,20220315,"TOTAL"
2016,"LOUISIANA","LA","CALCASIEU",22019,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",54191,83785,20220315,"TOTAL"
2016,"LOUISIANA","LA","CALCASIEU",22019,"US PRESIDENT","OTHER","OTHER",3298,83785,20220315,"TOTAL"
2016,"LOUISIANA","LA","CALDWELL",22021,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",788,4692,20220315,"TOTAL"
2016,"LOUISIANA","LA","CALDWELL",22021,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3822,4692,20220315,"TOTAL"
2016,"LOUISIANA","LA","CALDWELL",22021,"US PRESIDENT","OTHER","OTHER",82,4692,20220315,"TOTAL"
2016,"LOUISIANA","LA","CAMERON",22023,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",323,3692,20220315,"TOTAL"
2016,"LOUISIANA","LA","CAMERON",22023,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3256,3692,20220315,"TOTAL"
2016,"LOUISIANA","LA","CAMERON",22023,"US PRESIDENT","OTHER","OTHER",113,3692,20220315,"TOTAL"
2016,"LOUISIANA","LA","CATAHOULA",22025,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1322,4856,20220315,"TOTAL"
2016,"LOUISIANA","LA","CATAHOULA",22025,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3479,4856,20220315,"TOTAL"
2016,"LOUISIANA","LA","CATAHOULA",22025,"US PRESIDENT","OTHER","OTHER",55,4856,20220315,"TOTAL"
2016,"LOUISIANA","LA","CLAIBORNE",22027,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2717,6421,20220315,"TOTAL"
2016,"LOUISIANA","LA","CLAIBORNE",22027,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3585,6421,20220315,"TOTAL"
